index,created_at,update_at,name,project_id,user_id,date_start,id,date_end,detail,color,status,create_by,update_by,date_complete,parent_id,date_checked,area,is_interrupted,list_interrupted,date_started,date_accepted,is_onlychecked,folder,file_attach
0,2026-04-22 04:15:45.660119+00,2026-04-22 04:15:45.660119+00,LEEDS : CHECK,c66187a1-a97f-4b2f-ba60-aae11cb3d8f6,8e428aeb-3ef8-4303-aba2-0cb6c1148ff6,2026-04-22 04:15:00+00,a7c0becc-4a9c-4be0-a38a-3756b025071e,2026-04-22 05:30:00+00,,#0F766E,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-22 06:37:16.297496+00,,2026-04-22 05:43:58.512256+00,0,FALSE,,2026-04-22 04:55:56.374926+00,0001-01-01 00:00:00+00,FALSE,,[]
0,2026-04-22 03:34:34.67257+00,2026-04-22 03:34:34.67257+00,LEEDS : L5-8-PT,c66187a1-a97f-4b2f-ba60-aae11cb3d8f6,3b6de76e-c05c-48d4-8b66-683d9340609b,2026-04-22 03:34:00+00,fde60782-fe19-4a93-b4ca-875712e1e5c9,2026-04-22 05:30:00+00,,#0F766E,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-22 09:07:31.990843+00,,2026-04-22 08:13:52.182422+00,0,FALSE,,2026-04-22 03:34:03.11831+00,0001-01-01 00:00:00+00,FALSE,,[]
0,2026-04-22 03:28:35.047769+00,2026-04-22 03:28:35.047769+00,MEL02 : L2 & L4 ,9ea343db-e42b-4a99-bd01-ce1ab0158771,1c801c6a-3acb-456e-a579-ce08509fc3df,2026-04-22 03:28:00+00,6dbe17e8-3ac4-42ef-8dc5-fc723b27acf1,2026-04-22 05:30:00+00,,#1E3A8A,0,nhan.nguyen@rincovitch.com.au,nhan.nguyen@rincovitch.com.au,2026-04-22 08:18:04.373688+00,,2026-04-22 07:37:02.026452+00,0,FALSE,,2026-04-22 07:36:52.025862+00,2026-04-22 03:29:49.089775+00,FALSE,_LOADING PLAN,"[{""Name"":""image.png"",""Id"":""b6fb8b45-6031-41ce-9a7b-206a3bad6187.png""},{""Name"":""260422_MEL02-GF,L2,L4-LOADING PLAN.pdf"",""Id"":""f03e5900-7c9d-4252-a7d3-921a8cb01fe3.pdf""}]"
0,2026-04-22 02:55:44.159111+00,2026-04-22 02:55:44.159111+00,MAC : L6 TO RF_,8fd2a544-5521-42e9-8471-4f8de800ce06,3ccdf3ed-d6d3-4755-a355-1eaf6689848b,2026-04-22 02:41:00+00,a6a8304c-3d6c-4bb9-be06-6a97ac48ab8b,2026-04-22 05:30:00+00,,#7C2D12,0,nguyen.ly@rincovitch.com.au,nguyen.ly@rincovitch.com.au,2026-04-22 10:44:04.138675+00,2f0b88dc-b4ab-4d07-bece-544231900bd3,2026-04-22 06:53:02.806939+00,0,FALSE,,2026-04-22 05:48:26.342296+00,2026-04-22 02:49:02.836155+00,TRUE,_GA PLAN,"[{""Name"":""2026.04.15 - Shower setdown GA update.pdf"",""Id"":""c5de4814-bdd8-422b-90e5-8cd9aaa73393.pdf""},{""Name"":""260421_MAC-L6 TO RF GA PLANS(Markup).pdf"",""Id"":""321785e6-cd81-4a4f-b4ab-1bddf71d1862.pdf""},{""Name"":""260422_MAC_L2-ROOF_GA PLAN.pdf"",""Id"":""498ac455-9137-4e2a-93e8-a89f37a5208e.pdf""}]"
0,2026-04-22 02:53:16.729456+00,2026-04-22 02:53:16.729457+00,LEEDS : CHECK,c66187a1-a97f-4b2f-ba60-aae11cb3d8f6,8e428aeb-3ef8-4303-aba2-0cb6c1148ff6,2026-04-22 01:52:00+00,35e99e6e-ef39-49b0-a4fd-25d76a14d8f5,2026-04-22 05:30:00+00,,#0F766E,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-22 03:34:23.404206+00,,2026-04-22 03:25:33.34782+00,0,FALSE,,2026-04-22 03:18:05.806422+00,0001-01-01 00:00:00+00,FALSE,,[]
0,2026-04-22 02:41:32.783874+00,2026-04-22 02:41:32.783874+00,MAC : L6 TO RF,8fd2a544-5521-42e9-8471-4f8de800ce06,cc23943c-4f29-43b9-bd43-1b0bedd72fd8,2026-04-22 02:41:00+00,2f0b88dc-b4ab-4d07-bece-544231900bd3,2026-04-22 05:30:00+00,,#7C2D12,0,nhan.nguyen@rincovitch.com.au,nhan.nguyen@rincovitch.com.au,2026-04-22 10:36:44.705955+00,,2026-04-22 07:07:18.462827+00,0,FALSE,,2026-04-22 07:07:16.315508+00,2026-04-22 02:48:13.157258+00,FALSE,_GA PLAN,[]
0,2026-04-22 02:28:43.379477+00,2026-04-22 02:28:43.379477+00,LEEDS : L3-BLD AB-SHEAR,c66187a1-a97f-4b2f-ba60-aae11cb3d8f6,dd9f64e9-dc7f-493e-b3e1-9a6de209c4c6,2026-04-22 02:28:00+00,7f9c1b4b-75af-4b1c-8cbf-3d2b5b3bdacf,2026-04-22 05:30:00+00,,#0F766E,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-22 04:53:09.707424+00,,2026-04-22 04:30:00.92418+00,0,FALSE,,0001-01-01 00:00:00+00,0001-01-01 00:00:00+00,FALSE,,[]
0,2026-04-22 02:19:28.445471+00,2026-04-22 02:19:28.445471+00,LEEDS : NEW TASK,c66187a1-a97f-4b2f-ba60-aae11cb3d8f6,3b6de76e-c05c-48d4-8b66-683d9340609b,2026-04-22 02:19:00+00,7d1783b8-4b86-4c97-aff4-42a725064e5a,2026-04-22 05:30:00+00,,#0F766E,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-22 03:34:22.863803+00,,2026-04-22 03:32:16.767799+00,0,FALSE,,2026-04-22 02:20:15.545482+00,0001-01-01 00:00:00+00,FALSE,,[]
0,2026-04-22 02:19:16.769117+00,2026-04-22 02:19:16.769117+00,LEEDS : NEW TASK,c66187a1-a97f-4b2f-ba60-aae11cb3d8f6,dd9f64e9-dc7f-493e-b3e1-9a6de209c4c6,2026-04-22 02:19:00+00,d786f9d2-60db-4a65-96f5-ec0626144a2f,2026-04-22 05:30:00+00,,#0F766E,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-22 02:28:20.85404+00,,2026-04-22 02:16:48.503955+00,0,FALSE,,2026-04-22 02:15:36.032033+00,0001-01-01 00:00:00+00,FALSE,,[]
0,2026-04-22 01:39:14.636246+00,2026-04-22 01:39:14.636246+00,LEEDS : L4-PT,c66187a1-a97f-4b2f-ba60-aae11cb3d8f6,8f4db68c-dbcf-4c2f-8e0c-7fa8c79a74ff,2026-04-22 01:38:00+00,0f292bc9-2fe3-4f90-9bda-8c141a0c3785,2026-04-22 05:30:00+00,,#0F766E,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-22 06:37:15.135729+00,,2026-04-22 04:13:38.652468+00,0,FALSE,,2026-04-22 01:37:37.284126+00,0001-01-01 00:00:00+00,FALSE,,[]
0,2026-04-22 01:35:48.359062+00,2026-04-22 01:35:48.359062+00,DLD : L4,f6ccfd82-347a-4a70-83c7-bb1e6efbae54,c1d7b6b5-c453-4a79-a0af-1b286637eec5,2026-04-22 01:35:00+00,7d51c9e2-23db-4df4-a62e-449677cc0bee,2026-04-22 05:30:00+00,,#1E293B,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-22 04:40:16.086724+00,,2026-04-22 03:38:05.61736+00,0,FALSE,,2026-04-22 01:32:18.850918+00,2026-04-22 01:32:16.92509+00,FALSE,,[]
0,2026-04-21 08:29:04.755542+00,2026-04-21 08:29:04.755542+00,DLD : NEW TASK,f6ccfd82-347a-4a70-83c7-bb1e6efbae54,c1d7b6b5-c453-4a79-a0af-1b286637eec5,2026-04-21 08:28:00+00,734ba53b-8713-44df-8c67-3e263df461d2,2026-04-21 10:30:00+00,,#1E293B,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-21 11:29:50.266733+00,,2026-04-21 09:24:07.142183+00,0,FALSE,,2026-04-21 08:27:19.263755+00,2026-04-21 08:27:15.686537+00,FALSE,,[]
0,2026-04-21 07:49:27.474246+00,2026-04-21 07:49:27.474246+00,DLD : L4-PT,f6ccfd82-347a-4a70-83c7-bb1e6efbae54,8e428aeb-3ef8-4303-aba2-0cb6c1148ff6,2026-04-21 07:49:00+00,2f00cb50-02a5-4650-8852-3cfc3f55fb38,2026-04-21 10:30:00+00,,#1E293B,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-21 11:29:47.952312+00,,2026-04-21 11:27:49.870131+00,0,FALSE,,2026-04-21 07:48:02.290302+00,0001-01-01 00:00:00+00,FALSE,,[]
0,2026-04-21 07:20:29.666088+00,2026-04-21 07:20:29.666089+00,DLD : L4-PT,f6ccfd82-347a-4a70-83c7-bb1e6efbae54,8f4db68c-dbcf-4c2f-8e0c-7fa8c79a74ff,2026-04-21 07:20:00+00,aab82887-8af5-4a58-b8ed-28ba201994a4,2026-04-21 10:30:00+00,,#1E293B,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-21 11:29:45.198966+00,,2026-04-21 11:17:02.891466+00,0,FALSE,,2026-04-21 08:15:49.860912+00,0001-01-01 00:00:00+00,FALSE,,[]
0,2026-04-21 04:31:14.849646+00,2026-04-21 04:31:14.849646+00,FGWB : MARKUP R3,2654fbad-3e30-456e-8ae1-a7c5d0130f5f,1c801c6a-3acb-456e-a579-ce08509fc3df,2026-04-21 04:30:00+00,26e3778d-a38e-400a-bbc2-c614bdd2a380,2026-04-21 10:30:00+00,,#0080FF,0,nhan.nguyen@rincovitch.com.au,nhan.nguyen@rincovitch.com.au,2026-04-21 08:08:15.7168+00,,2026-04-21 07:41:52.831683+00,0,FALSE,,2026-04-21 07:41:33.528282+00,2026-04-21 04:33:26.831787+00,FALSE,_GA PLAN,"[{""Name"":""260420_FGWB-GA PLANS - backdrafting comments.pdf"",""Id"":""19aec96e-1ec5-452f-adb7-470ca50b77fe.pdf""},{""Name"":""260421_FGWB-GA PLAN.pdf"",""Id"":""797fcc4b-a8f6-41ad-8332-acf136cbdc1d.pdf""}]"
0,2026-04-21 03:42:55.921993+00,2026-04-21 03:42:55.921993+00,LEEDS : L2 ABCD,c66187a1-a97f-4b2f-ba60-aae11cb3d8f6,3b6de76e-c05c-48d4-8b66-683d9340609b,2026-04-21 03:42:00+00,a78fdb9f-54c8-492a-a019-df7d38988853,2026-04-21 05:30:00+00,,#0F766E,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-21 11:29:56.970508+00,,2026-04-21 09:17:31.991872+00,0,FALSE,,2026-04-21 03:44:32.408017+00,0001-01-01 00:00:00+00,FALSE,,[]
0,2026-04-21 02:48:52.121618+00,2026-04-21 02:48:52.121618+00,SPRINGVALE : MARKUP R2,1dad69c5-0f93-4701-8cdc-0053a0d40b4e,e5feabe4-bee1-4f40-9b79-5598ab2e7fc4,2026-04-21 02:48:00+00,81f383e9-5b12-4550-99b1-7cceed0e497f,2026-04-21 05:30:00+00,,#FF8040,0,nguyen.ly@rincovitch.com.au,nguyen.ly@rincovitch.com.au,2026-04-21 10:43:02.636796+00,,2026-04-21 10:46:41.152421+00,0,FALSE,,2026-04-21 10:46:39.071104+00,2026-04-21 02:54:22.883038+00,FALSE,,[]
0,2026-04-21 02:38:44.074481+00,2026-04-21 02:38:44.074481+00,DLD : L4_SECTION,f6ccfd82-347a-4a70-83c7-bb1e6efbae54,e5feabe4-bee1-4f40-9b79-5598ab2e7fc4,2026-04-21 02:28:00+00,fb4e1f6d-047e-4577-beb1-ba494b7810d0,2026-04-21 05:30:00+00,,#1E293B,0,khanh.nguyen@rincovitch.com.au,khanh.nguyen@rincovitch.com.au,2026-04-21 08:50:26.199117+00,f36f4e98-00f6-49e8-8e3a-4b1dcacdb287,2026-04-21 07:50:11.530786+00,0,FALSE,,2026-04-21 02:45:38.957562+00,2026-04-21 02:45:31.729373+00,TRUE,_GA PLAN,"[{""Name"":""260421_DLD-SECTION DETAIL LEVEL 4.pdf"",""Id"":""dbe88ca3-e26b-44bc-a6b8-f1a3e2203b01.pdf""}]"
0,2026-04-21 02:29:11.185142+00,2026-04-21 02:29:11.185142+00,DLD : L4,f6ccfd82-347a-4a70-83c7-bb1e6efbae54,1c801c6a-3acb-456e-a579-ce08509fc3df,2026-04-21 02:28:00+00,f36f4e98-00f6-49e8-8e3a-4b1dcacdb287,2026-04-21 10:30:00+00,,#1E293B,0,nhan.nguyen@rincovitch.com.au,nhan.nguyen@rincovitch.com.au,2026-04-21 10:50:21.077629+00,,2026-04-21 10:32:58.212002+00,0,FALSE,,2026-04-21 02:44:01.57246+00,0001-01-01 00:00:00+00,FALSE,_GA PLAN,"[{""Name"":""260421_DLD-L4-GA.pdf"",""Id"":""5a2d2ba2-e1a9-40cd-ac6b-404e6e364b0f.pdf""}]"
0,2026-04-21 02:07:38.60606+00,2026-04-21 02:07:38.60606+00,MEL02 : NEW TASK,9ea343db-e42b-4a99-bd01-ce1ab0158771,3b6de76e-c05c-48d4-8b66-683d9340609b,2026-04-21 02:07:00+00,2fad390e-684c-42be-a552-5e23a5b09ea4,2026-04-21 05:30:00+00,,#1E3A8A,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-21 03:42:43.109827+00,,2026-04-21 03:40:50.682187+00,0,FALSE,,2026-04-21 02:07:03.675124+00,0001-01-01 00:00:00+00,FALSE,,[]
0,2026-04-21 02:06:00.890455+00,2026-04-21 02:06:00.890455+00,LEEDS : BLD AB-L4-8,c66187a1-a97f-4b2f-ba60-aae11cb3d8f6,dd9f64e9-dc7f-493e-b3e1-9a6de209c4c6,2026-04-21 02:05:00+00,6721e0db-b2eb-4f1b-b89f-737e4bdd3e1f,2026-04-21 05:30:00+00,,#0F766E,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-21 11:29:54.84567+00,,2026-04-21 08:49:28.997929+00,0,FALSE,,2026-04-21 02:03:52.220295+00,0001-01-01 00:00:00+00,FALSE,,[]
0,2026-04-21 01:59:02.534767+00,2026-04-21 01:59:02.534767+00,LEEDS : L3,c66187a1-a97f-4b2f-ba60-aae11cb3d8f6,c1d7b6b5-c453-4a79-a0af-1b286637eec5,2026-04-21 01:58:00+00,b8fcac9a-09b4-4f7c-a028-5461b852f3e3,2026-04-21 05:30:00+00,,#0F766E,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-21 11:29:52.725819+00,,2026-04-21 08:01:24.466329+00,0,FALSE,,2026-04-21 01:54:28.008106+00,2026-04-21 01:54:07.136575+00,FALSE,,[]
0,2026-04-21 01:55:07.925677+00,2026-04-21 01:55:07.925678+00,DLD : L4,f6ccfd82-347a-4a70-83c7-bb1e6efbae54,8e428aeb-3ef8-4303-aba2-0cb6c1148ff6,2026-04-21 01:54:00+00,d0207a1a-daaa-4fbe-abd9-5049238c0f09,2026-04-21 05:30:00+00,,#1E293B,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-21 11:29:44.709262+00,,2026-04-21 07:32:09.04047+00,0,FALSE,,2026-04-21 02:01:55.496329+00,0001-01-01 00:00:00+00,FALSE,,[]
0,2026-04-21 01:49:19.795745+00,2026-04-21 01:49:19.795745+00,DLD : L4,f6ccfd82-347a-4a70-83c7-bb1e6efbae54,8f4db68c-dbcf-4c2f-8e0c-7fa8c79a74ff,2026-04-21 01:49:00+00,889d2d7d-20fe-4150-8408-c8ec5889db65,2026-04-21 05:30:00+00,,#1E293B,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-21 11:29:41.439196+00,,2026-04-21 07:16:34.803091+00,0,FALSE,,2026-04-21 01:48:09.03359+00,0001-01-01 00:00:00+00,FALSE,,[]
0,2026-04-20 09:54:06.985284+00,2026-04-20 09:54:06.985284+00,LEEDS : NEW TASK,c66187a1-a97f-4b2f-ba60-aae11cb3d8f6,8e428aeb-3ef8-4303-aba2-0cb6c1148ff6,2026-04-20 09:53:00+00,d2f43b99-eacf-4fb1-a19c-4313d8056b59,2026-04-20 10:30:00+00,,#0F766E,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-20 10:05:46.523565+00,,2026-04-20 10:02:27.02667+00,0,FALSE,,2026-04-20 10:01:47.74018+00,0001-01-01 00:00:00+00,FALSE,,[]
0,2026-04-20 09:21:31.731052+00,2026-04-20 09:21:31.731052+00,MEL02 : NEW TASK,9ea343db-e42b-4a99-bd01-ce1ab0158771,8f4db68c-dbcf-4c2f-8e0c-7fa8c79a74ff,2026-04-20 09:21:00+00,86de85ea-aca7-4751-8923-c55cda0913b9,2026-04-20 10:30:00+00,,#1E3A8A,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-21 01:38:56.27981+00,,2026-04-21 01:29:18.864617+00,0,FALSE,,2026-04-20 09:41:32.357028+00,0001-01-01 00:00:00+00,FALSE,,[]
0,2026-04-20 08:04:26.127376+00,2026-04-20 08:04:26.127376+00,MEL02 : L2-B,9ea343db-e42b-4a99-bd01-ce1ab0158771,c1d7b6b5-c453-4a79-a0af-1b286637eec5,2026-04-20 08:04:00+00,427c6784-4669-4997-9cd1-cb14a28037d5,2026-04-20 10:30:00+00,,#1E3A8A,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-20 10:48:00.431132+00,,2026-04-20 10:37:00.940868+00,0,FALSE,,2026-04-20 07:59:46.26316+00,2026-04-20 07:59:44.359346+00,FALSE,,[]
0,2026-04-20 07:21:09.715182+00,2026-04-20 07:21:09.715182+00,RIVER TERRACE : MARKUP R2,f3760566-34c3-43f7-87b3-25afcaf832fd,1c801c6a-3acb-456e-a579-ce08509fc3df,2026-04-20 07:20:00+00,bbebd18a-ccf7-450e-a230-165fdd43825d,2026-04-20 10:30:00+00,,#8000FF,0,nhan.nguyen@rincovitch.com.au,nhan.nguyen@rincovitch.com.au,2026-04-20 07:42:28.891597+00,,2026-04-20 07:39:24.117553+00,0,FALSE,,2026-04-20 07:39:11.886935+00,0001-01-01 00:00:00+00,FALSE,_GA PLAN,"[{""Name"":""260420_RIVER TERRACE-GA PLAN 1.pdf"",""Id"":""9892ec8d-7f81-4bd9-bcb2-50eaefc49e64.pdf""},{""Name"":""260420_RIVER TERRACE-GA PLAN.pdf"",""Id"":""457bdfa1-a205-4a2e-b587-aff757b91740.pdf""}]"
0,2026-04-20 07:14:40.704623+00,2026-04-20 07:14:40.704623+00,MEL02 : L3,9ea343db-e42b-4a99-bd01-ce1ab0158771,c1d7b6b5-c453-4a79-a0af-1b286637eec5,2026-04-20 07:14:00+00,a2fd065a-e0f4-4ff1-8344-9aa7dd94e74f,2026-04-20 10:30:00+00,,#1E3A8A,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-20 08:43:50.634656+00,,2026-04-20 07:42:55.920162+00,0,FALSE,,2026-04-20 07:10:10.886347+00,2026-04-20 07:10:07.608254+00,FALSE,,[]
0,2026-04-20 04:21:56.457155+00,2026-04-20 04:21:56.457155+00,CROWN MEL : MARKUP,4b8c966e-a72a-4828-8747-69acc707378c,cc23943c-4f29-43b9-bd43-1b0bedd72fd8,2026-04-20 04:21:00+00,96ef984c-a4af-4030-8cd1-812bff4bb3a5,2026-04-20 10:30:00+00,,#7F1D1D,0,nhan.nguyen@rincovitch.com.au,nhan.nguyen@rincovitch.com.au,2026-04-20 08:26:48.844619+00,,2026-04-20 08:12:04.504016+00,0,FALSE,,2026-04-20 05:12:09.214447+00,2026-04-20 05:12:04.98964+00,FALSE,_GA PLAN,[]
0,2026-04-20 02:51:39.816498+00,2026-04-20 02:51:39.816498+00,SURF PARADE : MARKUP_,9a7aa637-89cb-4036-9acd-e013f470ab9b,d1e88f46-5b9b-4c5a-8887-fec75e8661ba,2026-04-20 01:21:00+00,4b1fb4bf-4a95-465b-887c-39de49e5332b,2026-04-20 10:30:00+00,,#075985,0,nguyen.ly@rincovitch.com.au,nguyen.ly@rincovitch.com.au,2026-04-22 02:51:32.250855+00,713af0dc-d368-4350-905c-65fd4e435293,2026-04-22 02:17:34.385939+00,0,FALSE,,2026-04-22 02:17:32.259211+00,2026-04-20 03:04:36.074343+00,FALSE,_GA PLAN,"[{""Name"":""2026.04.10 - FullSet Markup 1.pdf"",""Id"":""bb623a1c-d335-460a-b46f-0852984516a2.pdf""}]"
0,2026-04-20 02:46:36.474201+00,2026-04-20 02:46:36.474201+00,MEL02 : L4,9ea343db-e42b-4a99-bd01-ce1ab0158771,3b6de76e-c05c-48d4-8b66-683d9340609b,2026-04-20 02:46:00+00,7e6b8a9e-32f5-4b6c-a52c-edcfb72678cf,2026-04-20 05:30:00+00,,#1E3A8A,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-20 10:47:59.725689+00,,2026-04-20 10:17:04.881807+00,0,FALSE,,2026-04-20 02:45:56.270039+00,0001-01-01 00:00:00+00,FALSE,,[]
0,2026-04-20 02:38:52.497644+00,2026-04-20 02:38:52.497644+00,SPRINGVALE : MARKUP_,1dad69c5-0f93-4701-8cdc-0053a0d40b4e,3ccdf3ed-d6d3-4755-a355-1eaf6689848b,2026-04-20 02:30:00+00,f218e932-a81b-4337-bc3d-58df611962da,2026-04-20 10:30:00+00,,#FF8040,0,nguyen.ly@rincovitch.com.au,nguyen.ly@rincovitch.com.au,2026-04-22 02:51:31.178298+00,ddd55e0a-1f7d-4548-9098-5d613e022c14,2026-04-22 02:40:23.938602+00,0,FALSE,,2026-04-20 02:51:31.442284+00,2026-04-20 02:50:30.423103+00,FALSE,_GA PLAN,"[{""Name"":""2026.04.16 - Markup (CHECKED BY QUAN).pdf"",""Id"":""a0b70302-e04e-47a3-928a-7e8b956b2016.pdf""},{""Name"":""260420_150 SPRINGVALE_GA PLAN.pdf"",""Id"":""a82e8c8f-6dd8-4fde-934b-a6f8dcb23444.pdf""}]"
0,2026-04-20 02:22:47.159185+00,2026-04-20 02:22:47.159185+00,FGWB : MARKUP_CONTINUE,2654fbad-3e30-456e-8ae1-a7c5d0130f5f,e5feabe4-bee1-4f40-9b79-5598ab2e7fc4,2026-04-20 02:30:00+00,c94ff6a9-4daf-4971-bb31-89adb35751fd,2026-04-20 09:30:00+00,,#0080FF,0,khanh.nguyen@rincovitch.com.au,khanh.nguyen@rincovitch.com.au,2026-04-20 11:56:50.72965+00,d6af3811-00a7-4567-9c7f-c1053f6dc0db,2026-04-20 11:49:10.251435+00,0,FALSE,,2026-04-20 02:35:51.020436+00,2026-04-20 02:35:15.872906+00,TRUE,_GA PLAN,"[{""Name"":""260420_FGWB-GA PLAN.pdf"",""Id"":""7dcd90c2-a77a-4125-a364-8ca4e89a9927.pdf""}]"
0,2026-04-20 01:53:16.473774+00,2026-04-20 01:53:16.473774+00,MEL02 : L4,9ea343db-e42b-4a99-bd01-ce1ab0158771,dd9f64e9-dc7f-493e-b3e1-9a6de209c4c6,2026-04-20 01:52:00+00,c9b0a0b7-9b0c-4555-89ae-185d6fdb1593,2026-04-20 05:30:00+00,,#1E3A8A,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-20 10:47:59.201113+00,,2026-04-20 10:14:12.331319+00,0,FALSE,,2026-04-20 01:56:18.298701+00,0001-01-01 00:00:00+00,FALSE,,[]
0,2026-04-20 01:47:02.859146+00,2026-04-20 01:47:02.859147+00,DLD : L4-TRANSFER-PT,f6ccfd82-347a-4a70-83c7-bb1e6efbae54,8e428aeb-3ef8-4303-aba2-0cb6c1148ff6,2026-04-20 01:46:00+00,efad8f7a-be2c-4e1b-b6e1-2d723b026284,2026-04-20 05:30:00+00,,#1E293B,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-20 09:13:10.043463+00,,2026-04-20 09:00:32.11432+00,0,FALSE,,2026-04-20 02:42:55.295322+00,0001-01-01 00:00:00+00,FALSE,,[]
0,2026-04-20 01:43:04.355708+00,2026-04-20 01:43:04.355708+00,MEL02 : L3,9ea343db-e42b-4a99-bd01-ce1ab0158771,8f4db68c-dbcf-4c2f-8e0c-7fa8c79a74ff,2026-04-20 01:42:00+00,d030da19-bf42-4b09-80e9-3676965fd04d,2026-04-20 05:30:00+00,,#1E3A8A,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-20 08:43:49.302661+00,,2026-04-20 07:44:39.548821+00,0,FALSE,,2026-04-20 01:42:39.325711+00,0001-01-01 00:00:00+00,FALSE,,[]
0,2026-04-20 01:42:43.585174+00,2026-04-20 01:42:43.585174+00,MEL02 : L2,9ea343db-e42b-4a99-bd01-ce1ab0158771,c1d7b6b5-c453-4a79-a0af-1b286637eec5,2026-04-20 01:42:00+00,83ccad87-aaaf-4ce7-af2e-eef41861d087,2026-04-20 05:30:00+00,,#1E3A8A,0,cuong.pham@rincovitch.com.au,cuong.pham@rincovitch.com.au,2026-04-20 07:14:28.512428+00,,2026-04-20 04:38:49.268686+00,0,FALSE,,2026-04-20 01:42:28.900292+00,2026-04-20 01:42:22.196902+00,FALSE,,[]
0,2026-04-20 01:23:12.73464+00,2026-04-20 01:23:12.73464+00,SPRINGVALE : MARKUP,1dad69c5-0f93-4701-8cdc-0053a0d40b4e,cc23943c-4f29-43b9-bd43-1b0bedd72fd8,2026-04-20 01:22:00+00,ddd55e0a-1f7d-4548-9098-5d613e022c14,2026-04-21 10:30:00+00,,#FF8040,0,nhan.nguyen@rincovitch.com.au,nhan.nguyen@rincovitch.com.au,2026-04-21 02:47:18.054887+00,,2026-04-21 02:49:55.947764+00,0,FALSE,,2026-04-21 02:48:04.153666+00,2026-04-20 02:33:57.98862+00,FALSE,_GA PLAN,"[{""Name"":""2026.04.16 - Markup (1).pdf"",""Id"":""eef149d1-0a35-4d77-affc-89fcefc609c7.pdf""}]"
0,2026-04-20 01:22:21.405496+00,2026-04-20 01:22:21.405496+00,SURF PARADE : MARKUP,9a7aa637-89cb-4036-9acd-e013f470ab9b,cc23943c-4f29-43b9-bd43-1b0bedd72fd8,2026-04-20 01:21:00+00,713af0dc-d368-4350-905c-65fd4e435293,2026-04-20 10:30:00+00,,#075985,0,nhan.nguyen@rincovitch.com.au,nhan.nguyen@rincovitch.com.au,2026-04-21 10:30:08.425339+00,,2026-04-21 10:20:50.123029+00,0,FALSE,,2026-04-21 02:54:24.644508+00,2026-04-20 02:33:58.814244+00,FALSE,_GA PLAN,"[{""Name"":""2026.04.10 - FullSet Markup 1.pdf"",""Id"":""bb623a1c-d335-460a-b46f-0852984516a2.pdf""}]"
0,2026-04-20 01:21:09.22458+00,2026-04-20 01:21:09.22458+00,FGWB : MARKUP,2654fbad-3e30-456e-8ae1-a7c5d0130f5f,1c801c6a-3acb-456e-a579-ce08509fc3df,2026-04-20 01:20:00+00,d6af3811-00a7-4567-9c7f-c1053f6dc0db,2026-04-20 10:30:00+00,,#0080FF,0,nhan.nguyen@rincovitch.com.au,nhan.nguyen@rincovitch.com.au,2026-04-21 01:28:39.385501+00,,2026-04-20 11:56:56.372361+00,0,FALSE,,2026-04-20 11:56:53.477657+00,0001-01-01 00:00:00+00,FALSE,_GA PLAN,[]
